Nodo,Stage,Probability,Gamma,Wealth,stock1,stock2,bond,money
n1571,10,0.0010,1.500000,191406.30,47851.575814,47851.575814,47851.575814,47851.575814
n1572,10,0.0010,1.500000,181989.91,45497.478242,45497.478242,45497.478242,45497.478242
n1573,10,0.0010,1.500000,192660.12,48165.028859,48165.028859,48165.028859,48165.028859
n1574,10,0.0010,1.500000,190974.62,47743.655226,47743.655226,47743.655226,47743.655226
n1575,10,0.0010,1.500000,177754.39,44438.597280,44438.597280,44438.597280,44438.597280
n1576,10,0.0010,1.500000,184451.46,46112.864726,46112.864726,46112.864726,46112.864726
n1577,10,0.0010,1.500000,160478.41,40119.601622,40119.601622,40119.601622,40119.601622
n1578,10,0.0010,1.500000,173768.33,43442.082904,43442.082904,43442.082904,43442.082904
n1579,10,0.0010,1.500000,204424.80,51106.199730,51106.199730,51106.199730,51106.199730
n1580,10,0.0010,1.500000,174258.82,43564.704740,43564.704740,43564.704740,43564.704740
n1581,10,0.0010,1.500000,171129.33,42782.331435,42782.331435,42782.331435,42782.331435
n1582,10,0.0010,1.500000,149919.75,37479.938423,37479.938423,37479.938423,37479.938423
n1583,10,0.0010,1.500000,214465.38,53616.344298,53616.344298,53616.344298,53616.344298
n1584,10,0.0010,1.500000,213888.49,53472.121722,53472.121722,53472.121722,53472.121722
n1585,10,0.0010,1.500000,221692.92,55423.229089,55423.229089,55423.229089,55423.229089
n1586,10,0.0010,1.500000,260077.60,65019.399929,65019.399929,65019.399929,65019.399929
n1587,10,0.0010,1.500000,273684.84,68421.209908,68421.209908,68421.209908,68421.209908
n1588,10,0.0010,1.500000,293347.07,73336.766983,73336.766983,73336.766983,73336.766983
n1589,10,0.0010,1.500000,239915.77,59978.942033,59978.942033,59978.942033,59978.942033
n1590,10,0.0010,1.500000,236669.88,59167.469604,59167.469604,59167.469604,59167.469604
n1591,10,0.0010,1.500000,186017.47,46504.368496,46504.368496,46504.368496,46504.368496
n1592,10,0.0010,1.500000,188101.91,47025.476829,47025.476829,47025.476829,47025.476829
n1593,10,0.0010,1.500000,207330.04,51832.509432,51832.509432,51832.509432,51832.509432
n1594,10,0.0010,1.500000,201052.16,50263.041003,50263.041003,50263.041003,50263.041003
n1595,10,0.0010,1.500000,197254.04,49313.511021,49313.511021,49313.511021,49313.511021
n1596,10,0.0010,1.500000,167947.04,41986.759137,41986.759137,41986.759137,41986.759137
n1597,10,0.0010,1.500000,149553.19,37388.296410,37388.296410,37388.296410,37388.296410
n1598,10,0.0010,1.500000,174304.58,43576.144831,43576.144831,43576.144831,43576.144831
n1599,10,0.0010,1.500000,256676.76,64169.189828,64169.189828,64169.189828,64169.189828
n1600,10,0.0010,1.500000,239653.30,59913.325403,59913.325403,59913.325403,59913.325403
n1601,10,0.0010,1.500000,307522.42,76880.604424,76880.604424,76880.604424,76880.604424
n1602,10,0.0010,1.500000,296935.26,74233.814386,74233.814386,74233.814386,74233.814386
n1603,10,0.0010,1.500000,201007.65,50251.911525,50251.911525,50251.911525,50251.911525
n1604,10,0.0010,1.500000,233113.99,58278.497467,58278.497467,58278.497467,58278.497467
n1605,10,0.0010,1.500000,238521.52,59630.379085,59630.379085,59630.379085,59630.379085
n1606,10,0.0010,1.500000,240981.06,60245.265117,60245.265117,60245.265117,60245.265117
n1607,10,0.0010,1.500000,210459.08,52614.770618,52614.770618,52614.770618,52614.770618
n1608,10,0.0010,1.500000,213327.83,53331.958187,53331.958187,53331.958187,53331.958187
n1609,10,0.0010,1.500000,230527.50,57631.874999,57631.874999,57631.874999,57631.874999
n1610,10,0.0010,1.500000,216192.85,54048.213717,54048.213717,54048.213717,54048.213717
n1611,10,0.0010,1.500000,174525.75,43631.437540,43631.437540,43631.437540,43631.437540
n1612,10,0.0010,1.500000,195875.77,48968.943197,48968.943197,48968.943197,48968.943197
n1613,10,0.0010,1.500000,221617.24,55404.309119,55404.309119,55404.309119,55404.309119
n1614,10,0.0010,1.500000,195223.11,48805.777651,48805.777651,48805.777651,48805.777651
n1615,10,0.0010,1.500000,230667.32,57666.829106,57666.829106,57666.829106,57666.829106
n1616,10,0.0010,1.500000,267947.19,66986.798309,66986.798309,66986.798309,66986.798309
n1617,10,0.0010,1.500000,188054.65,47013.661534,47013.661534,47013.661534,47013.661534
n1618,10,0.0010,1.500000,220255.50,55063.876026,55063.876026,55063.876026,55063.876026
n1619,10,0.0010,1.500000,176862.79,44215.697045,44215.697045,44215.697045,44215.697045
n1620,10,0.0010,1.500000,179229.96,44807.490676,44807.490676,44807.490676,44807.490676
n1621,10,0.0010,1.500000,166918.50,41729.624417,41729.624417,41729.624417,41729.624417
n1622,10,0.0010,1.500000,172342.69,43085.671704,43085.671704,43085.671704,43085.671704
n1623,10,0.0010,1.500000,231845.25,57961.312089,57961.312089,57961.312089,57961.312089
n1624,10,0.0010,1.500000,200279.18,50069.794786,50069.794786,50069.794786,50069.794786
n1625,10,0.0010,1.500000,201268.66,50317.165701,50317.165701,50317.165701,50317.165701
n1626,10,0.0010,1.500000,178425.64,44606.409911,44606.409911,44606.409911,44606.409911
n1627,10,0.0010,1.500000,196972.56,49243.140885,49243.140885,49243.140885,49243.140885
n1628,10,0.0010,1.500000,190699.29,47674.821831,47674.821831,47674.821831,47674.821831
n1629,10,0.0010,1.500000,197622.99,49405.746357,49405.746357,49405.746357,49405.746357
n1630,10,0.0010,1.500000,179468.68,44867.169123,44867.169123,44867.169123,44867.169123
n1631,10,0.0010,1.500000,259621.85,64905.463089,64905.463089,64905.463089,64905.463089
n1632,10,0.0010,1.500000,253333.14,63333.285910,63333.285910,63333.285910,63333.285910
n1633,10,0.0010,1.500000,244016.92,61004.230194,61004.230194,61004.230194,61004.230194
n1634,10,0.0010,1.500000,259533.38,64883.345917,64883.345917,64883.345917,64883.345917
n1635,10,0.0010,1.500000,295032.96,73758.240802,73758.240802,73758.240802,73758.240802
n1636,10,0.0010,1.500000,257520.91,64380.227362,64380.227362,64380.227362,64380.227362
n1637,10,0.0010,1.500000,300666.43,75166.606433,75166.606433,75166.606433,75166.606433
n1638,10,0.0010,1.500000,300694.12,75173.529595,75173.529595,75173.529595,75173.529595
n1639,10,0.0010,1.500000,176194.86,44048.714958,44048.714958,44048.714958,44048.714958
n1640,10,0.0010,1.500000,170290.43,42572.606779,42572.606779,42572.606779,42572.606779
n1641,10,0.0010,1.500000,151658.96,37914.740160,37914.740160,37914.740160,37914.740160
n1642,10,0.0010,1.500000,145944.41,36486.101673,36486.101673,36486.101673,36486.101673
n1643,10,0.0010,1.500000,199365.73,49841.432933,49841.432933,49841.432933,49841.432933
n1644,10,0.0010,1.500000,225888.51,56472.127358,56472.127358,56472.127358,56472.127358
n1645,10,0.0010,1.500000,221248.93,55312.233336,55312.233336,55312.233336,55312.233336
n1646,10,0.0010,1.500000,248759.56,62189.888947,62189.888947,62189.888947,62189.888947
n1647,10,0.0010,1.500000,225192.89,56298.221678,56298.221678,56298.221678,56298.221678
n1648,10,0.0010,1.500000,184222.07,46055.518343,46055.518343,46055.518343,46055.518343
n1649,10,0.0010,1.500000,197655.56,49413.891080,49413.891080,49413.891080,49413.891080
n1650,10,0.0010,1.500000,220234.40,55058.599337,55058.599337,55058.599337,55058.599337
n1651,10,0.0010,1.500000,251885.88,62971.468904,62971.468904,62971.468904,62971.468904
n1652,10,0.0010,1.500000,253469.86,63367.465321,63367.465321,63367.465321,63367.465321
n1653,10,0.0010,1.500000,194256.59,48564.148500,48564.148500,48564.148500,48564.148500
n1654,10,0.0010,1.500000,213009.82,53252.453864,53252.453864,53252.453864,53252.453864
n1655,10,0.0010,1.500000,236979.78,59244.944929,59244.944929,59244.944929,59244.944929
n1656,10,0.0010,1.500000,200781.78,50195.444703,50195.444703,50195.444703,50195.444703
n1657,10,0.0010,1.500000,215642.91,53910.727497,53910.727497,53910.727497,53910.727497
n1658,10,0.0010,1.500000,180880.65,45220.161693,45220.161693,45220.161693,45220.161693
n1659,10,0.0010,1.500000,193493.60,48373.400616,48373.400616,48373.400616,48373.400616
n1660,10,0.0010,1.500000,211511.66,52877.914623,52877.914623,52877.914623,52877.914623
n1661,10,0.0010,1.500000,211313.96,52828.489350,52828.489350,52828.489350,52828.489350
n1662,10,0.0010,1.500000,238616.60,59654.149155,59654.149155,59654.149155,59654.149155
n1663,10,0.0010,1.500000,319093.48,79773.369713,79773.369713,79773.369713,79773.369713
n1664,10,0.0010,1.500000,292251.65,73062.913424,73062.913424,73062.913424,73062.913424
n1665,10,0.0010,1.500000,317767.92,79441.981230,79441.981230,79441.981230,79441.981230
n1666,10,0.0010,1.500000,310346.18,77586.545789,77586.545789,77586.545789,77586.545789
n1667,10,0.0010,1.500000,262185.44,65546.360280,65546.360280,65546.360280,65546.360280
n1668,10,0.0010,1.500000,266851.06,66712.765520,66712.765520,66712.765520,66712.765520
n1669,10,0.0010,1.500000,280581.45,70145.363209,70145.363209,70145.363209,70145.363209
n1670,10,0.0010,1.500000,223541.48,55885.369424,55885.369424,55885.369424,55885.369424
n1671,10,0.0010,1.500000,421742.43,105435.607295,105435.607295,105435.607295,105435.607295
n1672,10,0.0010,1.500000,421623.30,105405.824223,105405.824223,105405.824223,105405.824223
n1673,10,0.0010,1.500000,331072.00,82768.000544,82768.000544,82768.000544,82768.000544
n1674,10,0.0010,1.500000,364515.18,91128.794048,91128.794048,91128.794048,91128.794048
n1675,10,0.0010,1.500000,434327.75,108581.938695,108581.938695,108581.938695,108581.938695
n1676,10,0.0010,1.500000,370453.80,92613.450409,92613.450409,92613.450409,92613.450409
n1677,10,0.0010,1.500000,321669.25,80417.311681,80417.311681,80417.311681,80417.311681
n1678,10,0.0010,1.500000,333823.10,83455.774578,83455.774578,83455.774578,83455.774578
n1679,10,0.0010,1.500000,235705.62,58926.405848,58926.405848,58926.405848,58926.405848
n1680,10,0.0010,1.500000,246764.57,61691.143651,61691.143651,61691.143651,61691.143651
n1681,10,0.0010,1.500000,168356.37,42089.093253,42089.093253,42089.093253,42089.093253
n1682,10,0.0010,1.500000,191309.73,47827.432550,47827.432550,47827.432550,47827.432550
n1683,10,0.0010,1.500000,225090.74,56272.684991,56272.684991,56272.684991,56272.684991
n1684,10,0.0010,1.500000,197107.23,49276.806663,49276.806663,49276.806663,49276.806663
n1685,10,0.0010,1.500000,209215.55,52303.886485,52303.886485,52303.886485,52303.886485
n1686,10,0.0010,1.500000,211609.39,52902.348714,52902.348714,52902.348714,52902.348714
n1687,10,0.0010,1.500000,202369.19,50592.297174,50592.297174,50592.297174,50592.297174
n1688,10,0.0010,1.500000,216721.03,54180.256377,54180.256377,54180.256377,54180.256377
n1689,10,0.0010,1.500000,263167.25,65791.812883,65791.812883,65791.812883,65791.812883
n1690,10,0.0010,1.500000,242700.89,60675.221688,60675.221688,60675.221688,60675.221688
n1691,10,0.0010,1.500000,273728.39,68432.096899,68432.096899,68432.096899,68432.096899
n1692,10,0.0010,1.500000,218398.05,54599.512930,54599.512930,54599.512930,54599.512930
n1693,10,0.0010,1.500000,243867.99,60966.997108,60966.997108,60966.997108,60966.997108
n1694,10,0.0010,1.500000,242363.25,60590.813451,60590.813451,60590.813451,60590.813451
n1695,10,0.0010,1.500000,207772.94,51943.235580,51943.235580,51943.235580,51943.235580
n1696,10,0.0010,1.500000,208739.54,52184.885149,52184.885149,52184.885149,52184.885149
n1697,10,0.0010,1.500000,229725.12,57431.281210,57431.281210,57431.281210,57431.281210
n1698,10,0.0010,1.500000,236805.93,59201.483644,59201.483644,59201.483644,59201.483644
n1699,10,0.0010,1.500000,285098.67,71274.668457,71274.668457,71274.668457,71274.668457
n1700,10,0.0010,1.500000,301496.45,75374.113021,75374.113021,75374.113021,75374.113021
n1701,10,0.0010,1.500000,290238.86,72559.716190,72559.716190,72559.716190,72559.716190
n1702,10,0.0010,1.500000,288151.69,72037.922613,72037.922613,72037.922613,72037.922613
n1703,10,0.0010,1.500000,369849.79,92462.447089,92462.447089,92462.447089,92462.447089
n1704,10,0.0010,1.500000,361432.63,90358.156429,90358.156429,90358.156429,90358.156429
n1705,10,0.0010,1.500000,304295.19,76073.797826,76073.797826,76073.797826,76073.797826
n1706,10,0.0010,1.500000,275647.66,68911.915351,68911.915351,68911.915351,68911.915351
n1707,10,0.0010,1.500000,309826.24,77456.559194,77456.559194,77456.559194,77456.559194
n1708,10,0.0010,1.500000,306745.03,76686.257061,76686.257061,76686.257061,76686.257061
n1709,10,0.0010,1.500000,358097.46,89524.365082,89524.365082,89524.365082,89524.365082
n1710,10,0.0010,1.500000,322891.84,80722.960556,80722.960556,80722.960556,80722.960556
n1711,10,0.0010,1.500000,477541.33,119385.333544,119385.333544,119385.333544,119385.333544
n1712,10,0.0010,1.500000,454184.54,113546.135410,113546.135410,113546.135410,113546.135410
n1713,10,0.0010,1.500000,392670.90,98167.723921,98167.723921,98167.723921,98167.723921
n1714,10,0.0010,1.500000,420357.03,105089.258685,105089.258685,105089.258685,105089.258685
n1715,10,0.0010,1.500000,403646.63,100911.657089,100911.657089,100911.657089,100911.657089
n1716,10,0.0010,1.500000,390860.89,97715.223288,97715.223288,97715.223288,97715.223288
n1717,10,0.0010,1.500000,382079.11,95519.776516,95519.776516,95519.776516,95519.776516
n1718,10,0.0010,1.500000,359942.25,89985.561955,89985.561955,89985.561955,89985.561955
n1719,10,0.0010,1.500000,385688.94,96422.235698,96422.235698,96422.235698,96422.235698
n1720,10,0.0010,1.500000,410153.07,102538.267357,102538.267357,102538.267357,102538.267357
n1721,10,0.0010,1.500000,364099.73,91024.933490,91024.933490,91024.933490,91024.933490
n1722,10,0.0010,1.500000,385471.85,96367.961289,96367.961289,96367.961289,96367.961289
n1723,10,0.0010,1.500000,334458.79,83614.697610,83614.697610,83614.697610,83614.697610
n1724,10,0.0010,1.500000,380002.26,95000.565759,95000.565759,95000.565759,95000.565759
n1725,10,0.0010,1.500000,427511.19,106877.798271,106877.798271,106877.798271,106877.798271
n1726,10,0.0010,1.500000,374813.44,93703.358974,93703.358974,93703.358974,93703.358974
n1727,10,0.0010,1.500000,255430.61,63857.653267,63857.653267,63857.653267,63857.653267
n1728,10,0.0010,1.500000,282548.09,70637.021871,70637.021871,70637.021871,70637.021871
n1729,10,0.0010,1.500000,227096.98,56774.245245,56774.245245,56774.245245,56774.245245
n1730,10,0.0010,1.500000,209155.49,52288.873546,52288.873546,52288.873546,52288.873546
n1731,10,0.0010,1.500000,222266.53,55566.633556,55566.633556,55566.633556,55566.633556
n1732,10,0.0010,1.500000,254382.46,63595.614313,63595.614313,63595.614313,63595.614313
n1733,10,0.0010,1.500000,252304.90,63076.224472,63076.224472,63076.224472,63076.224472
n1734,10,0.0010,1.500000,271275.81,67818.952727,67818.952727,67818.952727,67818.952727
n1735,10,0.0010,1.500000,172251.64,43062.909759,43062.909759,43062.909759,43062.909759
n1736,10,0.0010,1.500000,209430.42,52357.604939,52357.604939,52357.604939,52357.604939
n1737,10,0.0010,1.500000,186881.43,46720.356640,46720.356640,46720.356640,46720.356640
n1738,10,0.0010,1.500000,199612.38,49903.094845,49903.094845,49903.094845,49903.094845
n1739,10,0.0010,1.500000,143243.77,35810.942414,35810.942414,35810.942414,35810.942414
n1740,10,0.0010,1.500000,159285.89,39821.471717,39821.471717,39821.471717,39821.471717
n1741,10,0.0010,1.500000,147750.63,36937.656723,36937.656723,36937.656723,36937.656723
n1742,10,0.0010,1.500000,169624.05,42406.013629,42406.013629,42406.013629,42406.013629
n1743,10,0.0010,1.500000,180827.98,45206.995631,45206.995631,45206.995631,45206.995631
n1744,10,0.0010,1.500000,184871.16,46217.791036,46217.791036,46217.791036,46217.791036
n1745,10,0.0010,1.500000,158495.17,39623.792572,39623.792572,39623.792572,39623.792572
n1746,10,0.0010,1.500000,164413.28,41103.320580,41103.320580,41103.320580,41103.320580
n1747,10,0.0010,1.500000,158287.52,39571.879138,39571.879138,39571.879138,39571.879138
n1748,10,0.0010,1.500000,163563.36,40890.840813,40890.840813,40890.840813,40890.840813
n1749,10,0.0010,1.500000,228383.82,57095.954989,57095.954989,57095.954989,57095.954989
n1750,10,0.0010,1.500000,206957.52,51739.379483,51739.379483,51739.379483,51739.379483
n1751,10,0.0010,1.500000,178617.71,44654.426357,44654.426357,44654.426357,44654.426357
n1752,10,0.0010,1.500000,216045.75,54011.437515,54011.437515,54011.437515,54011.437515
n1753,10,0.0010,1.500000,181479.87,45369.966753,45369.966753,45369.966753,45369.966753
n1754,10,0.0010,1.500000,195045.68,48761.418773,48761.418773,48761.418773,48761.418773
n1755,10,0.0010,1.500000,186356.67,46589.168229,46589.168229,46589.168229,46589.168229
n1756,10,0.0010,1.500000,171600.70,42900.176007,42900.176007,42900.176007,42900.176007
n1757,10,0.0010,1.500000,178422.91,44605.726837,44605.726837,44605.726837,44605.726837
n1758,10,0.0010,1.500000,159559.16,39889.789618,39889.789618,39889.789618,39889.789618
n1759,10,0.0010,1.500000,242110.34,60527.585646,60527.585646,60527.585646,60527.585646
n1760,10,0.0010,1.500000,254579.99,63644.997825,63644.997825,63644.997825,63644.997825
n1761,10,0.0010,1.500000,296414.97,74103.741697,74103.741697,74103.741697,74103.741697
n1762,10,0.0010,1.500000,271530.55,67882.638686,67882.638686,67882.638686,67882.638686
n1763,10,0.0010,1.500000,299130.00,74782.498956,74782.498956,74782.498956,74782.498956
n1764,10,0.0010,1.500000,340478.13,85119.531926,85119.531926,85119.531926,85119.531926
n1765,10,0.0010,1.500000,244883.71,61220.926536,61220.926536,61220.926536,61220.926536
n1766,10,0.0010,1.500000,250357.82,62589.454937,62589.454937,62589.454937,62589.454937
n1767,10,0.0010,1.500000,279142.89,69785.721338,69785.721338,69785.721338,69785.721338
n1768,10,0.0010,1.500000,293844.47,73461.116843,73461.116843,73461.116843,73461.116843
n1769,10,0.0010,1.500000,257309.79,64327.447349,64327.447349,64327.447349,64327.447349
n1770,10,0.0010,1.500000,224449.91,56112.478546,56112.478546,56112.478546,56112.478546
n1771,10,0.0010,1.500000,303337.73,75834.432819,75834.432819,75834.432819,75834.432819
n1772,10,0.0010,1.500000,295939.47,73984.867924,73984.867924,73984.867924,73984.867924
n1773,10,0.0010,1.500000,310104.74,77526.185201,77526.185201,77526.185201,77526.185201
n1774,10,0.0010,1.500000,325414.16,81353.541042,81353.541042,81353.541042,81353.541042
n1775,10,0.0010,1.500000,250870.34,62717.583957,62717.583957,62717.583957,62717.583957
n1776,10,0.0010,1.500000,281667.72,70416.931101,70416.931101,70416.931101,70416.931101
n1777,10,0.0010,1.500000,301663.72,75415.930702,75415.930702,75415.930702,75415.930702
n1778,10,0.0010,1.500000,264946.67,66236.666416,66236.666416,66236.666416,66236.666416
n1779,10,0.0010,1.500000,278685.10,69671.274247,69671.274247,69671.274247,69671.274247
n1780,10,0.0010,1.500000,308573.76,77143.440994,77143.440994,77143.440994,77143.440994
n1781,10,0.0010,1.500000,291466.47,72866.617882,72866.617882,72866.617882,72866.617882
n1782,10,0.0010,1.500000,330407.88,82601.970070,82601.970070,82601.970070,82601.970070
n1783,10,0.0010,1.500000,285778.23,71444.557154,71444.557154,71444.557154,71444.557154
n1784,10,0.0010,1.500000,303931.32,75982.830388,75982.830388,75982.830388,75982.830388
n1785,10,0.0010,1.500000,313517.32,78379.330936,78379.330936,78379.330936,78379.330936
n1786,10,0.0010,1.500000,334999.77,83749.942279,83749.942279,83749.942279,83749.942279
n1787,10,0.0010,1.500000,281349.26,70337.315151,70337.315151,70337.315151,70337.315151
n1788,10,0.0010,1.500000,247240.35,61810.086745,61810.086745,61810.086745,61810.086745
n1789,10,0.0010,1.500000,247870.07,61967.518170,61967.518170,61967.518170,61967.518170
n1790,10,0.0010,1.500000,262778.68,65694.668828,65694.668828,65694.668828,65694.668828
n1791,10,0.0010,1.500000,299804.15,74951.037295,74951.037295,74951.037295,74951.037295
n1792,10,0.0010,1.500000,306599.03,76649.758002,76649.758002,76649.758002,76649.758002
n1793,10,0.0010,1.500000,338687.26,84671.815466,84671.815466,84671.815466,84671.815466
n1794,10,0.0010,1.500000,344644.01,86161.001798,86161.001798,86161.001798,86161.001798
n1795,10,0.0010,1.500000,251998.42,62999.604239,62999.604239,62999.604239,62999.604239
n1796,10,0.0010,1.500000,281886.14,70471.534652,70471.534652,70471.534652,70471.534652
n1797,10,0.0010,1.500000,330885.64,82721.411127,82721.411127,82721.411127,82721.411127
n1798,10,0.0010,1.500000,303321.00,75830.249715,75830.249715,75830.249715,75830.249715
n1799,10,0.0010,1.500000,412750.94,103187.735095,103187.735095,103187.735095,103187.735095
n1800,10,0.0010,1.500000,438306.86,109576.714343,109576.714343,109576.714343,109576.714343
n1801,10,0.0010,1.500000,423782.35,105945.587284,105945.587284,105945.587284,105945.587284
n1802,10,0.0010,1.500000,421585.73,105396.432308,105396.432308,105396.432308,105396.432308
n1803,10,0.0010,1.500000,415605.11,103901.277615,103901.277615,103901.277615,103901.277615
n1804,10,0.0010,1.500000,381469.06,95367.264823,95367.264823,95367.264823,95367.264823
n1805,10,0.0010,1.500000,307636.06,76909.014240,76909.014240,76909.014240,76909.014240
n1806,10,0.0010,1.500000,331834.81,82958.702399,82958.702399,82958.702399,82958.702399
n1807,10,0.0010,1.500000,334254.63,83563.657940,83563.657940,83563.657940,83563.657940
n1808,10,0.0010,1.500000,348895.37,87223.842324,87223.842324,87223.842324,87223.842324
n1809,10,0.0010,1.500000,285107.42,71276.854913,71276.854913,71276.854913,71276.854913
n1810,10,0.0010,1.500000,284510.63,71127.658165,71127.658165,71127.658165,71127.658165
n1811,10,0.0010,1.500000,509039.85,127259.962182,127259.962182,127259.962182,127259.962182
n1812,10,0.0010,1.500000,462088.66,115522.164577,115522.164577,115522.164577,115522.164577
n1813,10,0.0010,1.500000,333345.26,83336.315240,83336.315240,83336.315240,83336.315240
n1814,10,0.0010,1.500000,323695.43,80923.858290,80923.858290,80923.858290,80923.858290
n1815,10,0.0010,1.500000,236120.74,59030.186152,59030.186152,59030.186152,59030.186152
n1816,10,0.0010,1.500000,246819.46,61704.864874,61704.864874,61704.864874,61704.864874
n1817,10,0.0010,1.500000,358527.66,89631.915229,89631.915229,89631.915229,89631.915229
n1818,10,0.0010,1.500000,309782.13,77445.531779,77445.531779,77445.531779,77445.531779
n1819,10,0.0010,1.500000,347773.88,86943.469032,86943.469032,86943.469032,86943.469032
n1820,10,0.0010,1.500000,321204.96,80301.240259,80301.240259,80301.240259,80301.240259
n1821,10,0.0010,1.500000,287695.37,71923.841343,71923.841343,71923.841343,71923.841343
n1822,10,0.0010,1.500000,276053.43,69013.356819,69013.356819,69013.356819,69013.356819
n1823,10,0.0010,1.500000,263819.31,65954.828697,65954.828697,65954.828697,65954.828697
n1824,10,0.0010,1.500000,261583.31,65395.827738,65395.827738,65395.827738,65395.827738
n1825,10,0.0010,1.500000,337341.73,84335.432129,84335.432129,84335.432129,84335.432129
n1826,10,0.0010,1.500000,342186.05,85546.513279,85546.513279,85546.513279,85546.513279
n1827,10,0.0010,1.500000,299528.93,74882.232641,74882.232641,74882.232641,74882.232641
n1828,10,0.0010,1.500000,331722.41,82930.602472,82930.602472,82930.602472,82930.602472
n1829,10,0.0010,1.500000,346074.43,86518.608313,86518.608313,86518.608313,86518.608313
n1830,10,0.0010,1.500000,354538.75,88634.687078,88634.687078,88634.687078,88634.687078
n1831,10,0.0010,1.500000,313085.36,78271.340439,78271.340439,78271.340439,78271.340439
n1832,10,0.0010,1.500000,310195.38,77548.844093,77548.844093,77548.844093,77548.844093
n1833,10,0.0010,1.500000,320052.36,80013.090225,80013.090225,80013.090225,80013.090225
n1834,10,0.0010,1.500000,286633.92,71658.479773,71658.479773,71658.479773,71658.479773
n1835,10,0.0010,1.500000,369236.04,92309.010309,92309.010309,92309.010309,92309.010309
n1836,10,0.0010,1.500000,398688.74,99672.184330,99672.184330,99672.184330,99672.184330
n1837,10,0.0010,1.500000,403049.75,100762.438077,100762.438077,100762.438077,100762.438077
n1838,10,0.0010,1.500000,388485.30,97121.325467,97121.325467,97121.325467,97121.325467
n1839,10,0.0010,1.500000,326725.56,81681.390407,81681.390407,81681.390407,81681.390407
n1840,10,0.0010,1.500000,305584.13,76396.031775,76396.031775,76396.031775,76396.031775
n1841,10,0.0010,1.500000,291199.35,72799.836452,72799.836452,72799.836452,72799.836452
n1842,10,0.0010,1.500000,271015.31,67753.827879,67753.827879,67753.827879,67753.827879
n1843,10,0.0010,1.500000,326323.65,81580.913096,81580.913096,81580.913096,81580.913096
n1844,10,0.0010,1.500000,293856.30,73464.075595,73464.075595,73464.075595,73464.075595
n1845,10,0.0010,1.500000,304640.39,76160.096348,76160.096348,76160.096348,76160.096348
n1846,10,0.0010,1.500000,316287.66,79071.915478,79071.915478,79071.915478,79071.915478
n1847,10,0.0010,1.500000,379054.84,94763.709388,94763.709388,94763.709388,94763.709388
n1848,10,0.0010,1.500000,345857.49,86464.372149,86464.372149,86464.372149,86464.372149
n1849,10,0.0010,1.500000,359643.07,89910.767322,89910.767322,89910.767322,89910.767322
n1850,10,0.0010,1.500000,323934.94,80983.735726,80983.735726,80983.735726,80983.735726
n1851,10,0.0010,1.500000,370499.22,92624.804546,92624.804546,92624.804546,92624.804546
n1852,10,0.0010,1.500000,368362.83,92090.707235,92090.707235,92090.707235,92090.707235
n1853,10,0.0010,1.500000,354974.98,88743.745415,88743.745415,88743.745415,88743.745415
n1854,10,0.0010,1.500000,324828.28,81207.071172,81207.071172,81207.071172,81207.071172
n1855,10,0.0010,1.500000,296409.22,74102.303995,74102.303995,74102.303995,74102.303995
n1856,10,0.0010,1.500000,324688.07,81172.016656,81172.016656,81172.016656,81172.016656
n1857,10,0.0010,1.500000,303388.17,75847.041980,75847.041980,75847.041980,75847.041980
n1858,10,0.0010,1.500000,297061.70,74265.424278,74265.424278,74265.424278,74265.424278
n1859,10,0.0010,1.500000,277272.45,69318.111329,69318.111329,69318.111329,69318.111329
n1860,10,0.0010,1.500000,306344.42,76586.104809,76586.104809,76586.104809,76586.104809
n1861,10,0.0010,1.500000,374420.33,93605.082845,93605.082845,93605.082845,93605.082845
n1862,10,0.0010,1.500000,374885.20,93721.300511,93721.300511,93721.300511,93721.300511
n1863,10,0.0010,1.500000,235705.45,58926.362892,58926.362892,58926.362892,58926.362892
n1864,10,0.0010,1.500000,260422.89,65105.722217,65105.722217,65105.722217,65105.722217
n1865,10,0.0010,1.500000,230396.34,57599.084551,57599.084551,57599.084551,57599.084551
n1866,10,0.0010,1.500000,243251.65,60812.911395,60812.911395,60812.911395,60812.911395
n1867,10,0.0010,1.500000,273493.96,68373.490948,68373.490948,68373.490948,68373.490948
n1868,10,0.0010,1.500000,266277.23,66569.306728,66569.306728,66569.306728,66569.306728
n1869,10,0.0010,1.500000,278183.83,69545.957838,69545.957838,69545.957838,69545.957838
n1870,10,0.0010,1.500000,256800.28,64200.068897,64200.068897,64200.068897,64200.068897
n1871,10,0.0010,1.500000,235524.94,58881.235750,58881.235750,58881.235750,58881.235750
n1872,10,0.0010,1.500000,237242.62,59310.654776,59310.654776,59310.654776,59310.654776
n1873,10,0.0010,1.500000,249166.96,62291.740300,62291.740300,62291.740300,62291.740300
n1874,10,0.0010,1.500000,283697.93,70924.482697,70924.482697,70924.482697,70924.482697
n1875,10,0.0010,1.500000,385609.76,96402.438940,96402.438940,96402.438940,96402.438940
n1876,10,0.0010,1.500000,375509.17,93877.291470,93877.291470,93877.291470,93877.291470
n1877,10,0.0010,1.500000,325785.74,81446.433981,81446.433981,81446.433981,81446.433981
n1878,10,0.0010,1.500000,294518.22,73629.555060,73629.555060,73629.555060,73629.555060
n1879,10,0.0010,1.500000,228740.41,57185.103289,57185.103289,57185.103289,57185.103289
n1880,10,0.0010,1.500000,217292.41,54323.102918,54323.102918,54323.102918,54323.102918
